ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ,³É½»±ÊÊý
2016-10-12,'002719,ÂóÈ¤¶û,57.28,58.18,56.0,56.01,58.3,-1.02,-1.7496,18.0319,6820249,388811077.99,6234192582.08,2166510948.48,15354
2016-10-11,'002719,ÂóÈ¤¶û,58.3,60.77,58.3,59.19,59.2,-0.9,-1.5203,14.3156,5414607,321146259.4,6345206486.3,2205090577.8,12686
2016-10-10,'002719,ÂóÈ¤¶û,59.2,60.8,55.36,55.65,55.59,3.61,6.494,14.5209,5492265,320927298.75,6443159931.2,2239131427.2,11481
2016-09-30,'002719,ÂóÈ¤¶û,55.59,56.94,55.56,56.38,56.45,-0.86,-1.5235,7.1541,2705909,151940318.03,6050257779.99,2102589797.94,6860
2016-09-29,'002719,ÂóÈ¤¶û,56.45,57.91,55.71,56.31,56.79,-0.34,-0.5987,8.1536,3083951,174776258.69,6143857738.45,2135117720.7,8541
2016-09-28,'002719,ÂóÈ¤¶û,56.79,58.48,56.25,56.6,57.18,-0.39,-0.6821,11.0216,4168721,238578247.78,6180862373.19,2147977597.14,11120
2016-09-27,'002719,ÂóÈ¤¶û,57.18,57.18,52.1,53.25,53.26,3.92,7.3601,12.9181,4886020,266575358.88,6223308865.98,2162728631.88,11433
2016-09-26,'002719,ÂóÈ¤¶û,53.26,56.28,53.0,55.4,55.55,-2.29,-4.1224,12.8738,4869274,266591203.66,5796667194.86,2014461821.16,10757
2016-09-23,'002719,ÂóÈ¤¶û,55.55,56.5,54.51,55.0,55.49,0.06,0.1081,13.6443,5160703,286722010.82,6045904293.55,2101076871.3,12373
2016-09-22,'002719,ÂóÈ¤¶û,55.49,56.2,52.95,53.41,53.36,2.13,3.9918,17.0157,6435862,353950434.91,6039374063.89,2098807481.34,13505
