»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ,≥…Ωª±  ˝
2016-10-12,'601100,∫„¡¢“∫—π,13.43,13.63,13.4,13.63,13.63,-0.2,-1.4674,1.0461,2586727,34829418.0,8460900000.0,3320903250.0,None
2016-10-11,'601100,∫„¡¢“∫—π,13.63,13.73,13.5,13.62,13.62,0.01,0.0734,1.0504,2597410,35380261.0,8586900000.0,3370358250.0,None
2016-10-10,'601100,∫„¡¢“∫—π,13.62,13.69,13.33,13.58,13.49,0.13,0.9637,1.4425,3566895,48339738.0,8580600000.0,3367885500.0,None
2016-09-30,'601100,∫„¡¢“∫—π,13.49,13.56,13.28,13.32,13.35,0.14,1.0487,0.9298,2299122,30936134.0,8498700000.0,3335739750.0,None
2016-09-29,'601100,∫„¡¢“∫—π,13.35,13.44,13.1,13.23,13.15,0.2,1.5209,1.1855,2931479,39016654.0,8410500000.0,3301121250.0,None
2016-09-28,'601100,∫„¡¢“∫—π,13.15,13.25,13.03,13.17,13.16,-0.01,-0.076,0.6228,1540096,20235087.0,8284500000.0,3251666250.0,None
2016-09-27,'601100,∫„¡¢“∫—π,13.16,13.29,12.93,13.23,13.19,-0.03,-0.2274,1.177,2910378,38032017.0,8290800000.0,3254139000.0,None
2016-09-26,'601100,∫„¡¢“∫—π,13.19,13.5,13.18,13.5,13.53,-0.34,-2.5129,1.3886,3433578,45698873.0,8309700000.0,3261557250.0,None
2016-09-23,'601100,∫„¡¢“∫—π,13.53,13.65,13.49,13.56,13.6,-0.07,-0.5147,1.1229,2776763,37646505.0,8523900000.0,3345630750.0,None
2016-09-22,'601100,∫„¡¢“∫—π,13.6,13.7,13.43,13.7,13.6,0.0,0.0,1.5606,3858895,52291693.0,8568000000.0,3362940000.0,None
2016-09-21,'601100,∫„¡¢“∫—π,13.6,13.9,13.25,13.42,13.41,0.19,1.4169,3.0896,7639896,104396728.0,8568000000.0,3362940000.0,None
2016-09-20,'601100,∫„¡¢“∫—π,13.41,13.42,13.2,13.22,13.22,0.19,1.4372,2.5076,6200546,82531476.0,8448300000.0,3315957750.0,None
2016-09-19,'601100,∫„¡¢“∫—π,13.22,13.26,12.76,12.95,12.93,0.29,2.2428,2.2531,5571319,72433224.0,8328600000.0,3268975500.0,None
2016-09-14,'601100,∫„¡¢“∫—π,12.93,13.18,12.73,12.8,12.93,0.0,0.0,1.6649,4116902,53478381.0,8145900000.0,3197265750.0,None
2016-09-13,'601100,∫„¡¢“∫—π,12.93,13.0,12.55,12.65,12.64,0.29,2.2943,1.6022,3961723,50670473.0,8145900000.0,3197265750.0,None
2016-09-12,'601100,∫„¡¢“∫—π,12.64,13.0,12.56,12.8,13.06,-0.42,-3.2159,1.8023,4456670,57004493.0,7963200000.0,3125556000.0,None
2016-09-09,'601100,∫„¡¢“∫—π,13.06,13.33,12.73,12.85,12.84,0.22,1.7134,2.3154,5725288,75163465.0,8227800000.0,3229411500.0,None
2016-09-08,'601100,∫„¡¢“∫—π,12.84,13.02,12.71,12.97,12.83,0.01,0.0779,1.5185,3754940,48198437.0,8089200000.0,3175011000.0,None
2016-09-07,'601100,∫„¡¢“∫—π,12.83,13.08,12.56,12.62,12.65,0.18,1.4229,2.2616,5592476,72224822.0,8082900000.0,3172538250.0,None
2016-09-06,'601100,∫„¡¢“∫—π,12.65,12.7,12.3,12.53,12.49,0.16,1.281,1.0865,2686541,33691738.0,7969500000.0,3128028750.0,None
2016-09-05,'601100,∫„¡¢“∫—π,12.49,12.65,12.45,12.54,12.49,0.0,0.0,0.6565,1623274,20357185.0,7868700000.0,3088464750.0,None
2016-09-02,'601100,∫„¡¢“∫—π,12.49,12.63,12.26,12.34,12.34,0.15,1.2156,1.1044,2731000,33984927.0,7868700000.0,3088464750.0,None
2016-09-01,'601100,∫„¡¢“∫—π,12.34,12.57,12.3,12.4,12.44,-0.1,-0.8039,1.0101,2497639,31051406.0,7774200000.0,3051373500.0,None
2016-08-31,'601100,∫„¡¢“∫—π,12.44,12.53,12.33,12.43,12.43,0.01,0.0805,0.563,1392263,17305292.0,7837200000.0,3076101000.0,None
2016-08-30,'601100,∫„¡¢“∫—π,12.43,12.63,12.35,12.56,12.56,-0.13,-1.035,0.9824,2429278,30199727.0,7830900000.0,3073628250.0,None
2016-08-29,'601100,∫„¡¢“∫—π,12.56,12.7,12.47,12.64,12.83,-0.27,-2.1044,1.5354,3796766,47714628.0,7912800000.0,3105774000.0,None
2016-08-26,'601100,∫„¡¢“∫—π,12.83,12.87,12.23,12.25,12.24,0.59,4.8203,1.6564,4095850,51161903.0,8082900000.0,3172538250.0,None
2016-08-25,'601100,∫„¡¢“∫—π,12.24,12.31,12.0,12.31,12.36,-0.12,-0.9709,0.8006,1979561,24130331.0,7711200000.0,3026646000.0,None
2016-08-24,'601100,∫„¡¢“∫—π,12.36,12.5,12.18,12.35,12.38,-0.02,-0.1616,0.7811,1931478,23757489.0,7786800000.0,3056319000.0,None
2016-08-23,'601100,∫„¡¢“∫—π,12.38,12.43,12.21,12.3,12.29,0.09,0.7323,1.0153,2510517,30962252.0,7799400000.0,3061264500.0,None
2016-08-22,'601100,∫„¡¢“∫—π,12.29,12.58,12.11,12.15,12.15,0.14,1.1523,2.2907,3607876,44672936.0,7742700000.0,1935675000.0,None
2016-08-19,'601100,∫„¡¢“∫—π,12.15,12.21,12.01,12.21,12.2,-0.05,-0.4098,1.0653,1677876,20343738.0,7654500000.0,1913625000.0,None
2016-08-18,'601100,∫„¡¢“∫—π,12.2,12.24,12.02,12.14,12.13,0.07,0.5771,1.5054,2371074,28894704.0,7686000000.0,1921500000.0,None
2016-08-17,'601100,∫„¡¢“∫—π,12.13,12.16,12.08,12.12,12.12,0.01,0.0825,1.148,1808129,21927886.0,7641900000.0,1910475000.0,None
2016-08-16,'601100,∫„¡¢“∫—π,12.12,12.28,12.11,12.14,12.16,-0.04,-0.3289,1.7635,2777541,33746413.0,7635600000.0,1908900000.0,None
2016-08-15,'601100,∫„¡¢“∫—π,12.16,12.26,11.84,11.95,11.94,0.22,1.8425,1.7192,2707779,32625459.0,7660800000.0,1915200000.0,None
2016-08-12,'601100,∫„¡¢“∫—π,11.94,11.95,11.81,11.84,11.9,0.04,0.3361,0.9107,1434319,17061960.0,7522200000.0,1880550000.0,None
2016-08-11,'601100,∫„¡¢“∫—π,11.9,12.05,11.85,11.9,11.9,0.0,0.0,1.1882,1871390,22342628.0,7497000000.0,1874250000.0,None
