»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ,≥…Ωª±  ˝
2016-10-12,'000908,æ∞∑Â“Ω“©,11.95,12.14,11.78,11.79,11.75,0.2,1.7021,0.9886,4942517,59293006.61,10513303494.5,5974668973.05,3224
2016-10-11,'000908,æ∞∑Â“Ω“©,11.75,11.83,11.62,11.68,11.68,0.07,0.5993,0.5948,2974039,34984625.27,10337348624.2,5874674513.25,1750
2016-10-10,'000908,æ∞∑Â“Ω“©,11.68,11.73,11.37,11.42,11.36,0.32,2.8169,0.7422,3710643,43078843.9,10275764419.7,5839676452.32,2001
2016-09-30,'000908,æ∞∑Â“Ω“©,11.36,11.4,11.27,11.32,11.31,0.05,0.4421,0.3685,1842484,20906489.15,9994236627.36,5679685316.64,1645
2016-09-29,'000908,æ∞∑Â“Ω“©,11.31,11.44,11.17,11.38,11.38,-0.07,-0.6151,0.6763,3381369,38127568.35,9950247909.81,5654686701.69,2110
2016-09-28,'000908,æ∞∑Â“Ω“©,11.38,11.49,11.36,11.47,11.47,-0.09,-0.7847,0.3353,1676301,19140408.12,10011832114.4,5689684762.62,1491
2016-09-27,'000908,æ∞∑Â“Ω“©,11.47,11.48,11.3,11.37,11.37,0.1,0.8795,0.4297,2148183,24471837.27,10091011806.0,5734682269.53,1790
2016-09-26,'000908,æ∞∑Â“Ω“©,11.37,11.85,11.35,11.8,11.8,-0.43,-3.6441,1.0929,5464070,63044922.37,10003034370.9,5684685039.63,3779
2016-09-23,'000908,æ∞∑Â“Ω“©,11.8,12.05,11.8,12.01,11.99,-0.19,-1.5847,0.4233,2116170,25174892.54,10381337341.8,5899673128.2,1407
2016-09-22,'000908,æ∞∑Â“Ω“©,11.99,12.09,11.94,12.06,11.98,0.01,0.0835,0.4361,2180240,26177534.82,10548494468.5,5994667865.01,1137
2016-09-21,'000908,æ∞∑Â“Ω“©,11.98,12.1,11.93,11.93,11.97,0.01,0.0835,0.3448,1724129,20747893.51,10539696725.0,5989668142.02,1214
2016-09-20,'000908,æ∞∑Â“Ω“©,11.97,12.09,11.91,11.96,11.92,0.05,0.4195,0.3694,1847073,22135359.27,10530898981.5,5984668419.03,1129
2016-09-19,'000908,æ∞∑Â“Ω“©,11.92,12.03,11.88,11.94,11.94,-0.02,-0.1675,0.4677,2338620,27958083.68,10486910263.9,5959669804.08,1313
2016-09-14,'000908,æ∞∑Â“Ω“©,11.94,12.06,11.89,11.94,11.98,-0.04,-0.3339,0.3717,1858242,22277815.18,10504505750.9,5969669250.06,1399
2016-09-13,'000908,æ∞∑Â“Ω“©,11.98,12.12,11.91,12.0,11.92,0.06,0.5034,0.4207,2103562,25271191.24,10539696725.0,5989668142.02,1412
2016-09-12,'000908,æ∞∑Â“Ω“©,11.92,12.21,11.9,12.05,12.33,-0.41,-3.3252,0.8154,4076653,49129059.78,10486910263.9,5959669804.08,2663
2016-09-09,'000908,æ∞∑Â“Ω“©,12.33,12.52,12.31,12.52,12.57,-0.24,-1.9093,0.7782,3890905,48357913.46,10847617747.8,6164658446.67,2609
2016-09-08,'000908,æ∞∑Â“Ω“©,12.57,12.65,12.29,12.31,12.31,0.26,2.1121,1.3715,6856969,85660373.7,11058763592.1,6284651798.43,4392
2016-09-07,'000908,æ∞∑Â“Ω“©,12.31,12.38,12.24,12.38,12.3,0.01,0.0813,0.8661,4330384,53290611.66,10830022260.8,6154659000.69,2004
2016-09-06,'000908,æ∞∑Â“Ω“©,12.3,12.4,12.13,12.24,12.24,0.06,0.4902,0.8208,4103563,50233514.09,10821224517.3,6149659277.7,2246
2016-09-05,'000908,æ∞∑Â“Ω“©,12.24,12.42,12.21,12.28,12.14,0.1,0.8237,0.8872,4435761,54614664.77,10768438056.2,6119660939.76,2872
2016-09-02,'000908,æ∞∑Â“Ω“©,12.14,12.22,12.02,12.08,12.08,0.06,0.4967,0.4821,2410144,29216129.18,10680460621.1,6069663709.86,1744
