»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ,≥…Ωª±  ˝
2016-10-12,'300416,À’ ‘ ‘—È,38.63,39.0,38.15,38.41,38.66,-0.03,-0.0776,2.4572,1505746,58142609.74,4851928000.0,2367246400.0,2600
2016-10-11,'300416,À’ ‘ ‘—È,38.66,39.19,37.7,38.1,38.3,0.36,0.9399,4.5793,2806203,108826600.03,4855696000.0,2369084800.0,5575
2016-10-10,'300416,À’ ‘ ‘—È,38.3,39.21,37.26,38.11,37.85,0.45,1.1889,4.0708,2494583,95508323.61,4810480000.0,2347024000.0,3407
2016-09-30,'300416,À’ ‘ ‘—È,37.85,37.92,35.8,36.1,36.28,1.57,4.3275,2.9337,1797779,67356705.58,4753960000.0,2319448000.0,3201
2016-09-29,'300416,À’ ‘ ‘—È,36.28,36.88,35.5,35.5,35.42,0.86,2.428,1.6941,1038125,37672467.5,4556768000.0,2223238400.0,2388
2016-09-28,'300416,À’ ‘ ‘—È,35.42,35.62,34.82,35.57,35.7,-0.28,-0.7843,1.7792,1090324,38447209.28,4448752000.0,2170537600.0,1554
2016-09-27,'300416,À’ ‘ ‘—È,35.7,35.83,35.0,35.0,35.25,0.45,1.2766,1.2648,775077,27386125.54,4483920000.0,2187696000.0,1175
2016-09-26,'300416,À’ ‘ ‘—È,35.25,36.16,35.11,36.03,36.23,-0.98,-2.7049,1.8299,1121351,39965358.01,4427400000.0,2160120000.0,1542
2016-09-23,'300416,À’ ‘ ‘—È,36.23,36.99,36.06,36.75,36.75,-0.52,-1.415,1.2907,790932,28713249.26,4550488000.0,2220174400.0,1481
2016-09-22,'300416,À’ ‘ ‘—È,36.75,37.69,36.71,36.93,36.7,0.05,0.1362,2.0194,1237513,46026679.29,4615800000.0,2252040000.0,2085
2016-09-21,'300416,À’ ‘ ‘—È,36.7,37.29,35.81,36.23,36.11,0.59,1.6339,1.9149,1173451,43110515.85,4609520000.0,2248976000.0,2019
2016-09-20,'300416,À’ ‘ ‘—È,36.11,36.25,35.67,35.86,35.86,0.25,0.6972,1.9434,1190889,42916399.13,4535416000.0,2212820800.0,1514
2016-09-19,'300416,À’ ‘ ‘—È,35.86,36.47,35.53,35.86,35.85,0.01,0.0279,1.6716,1024347,36780122.42,4504016000.0,2197500800.0,1688
2016-09-14,'300416,À’ ‘ ‘—È,35.85,37.46,35.76,37.05,37.05,-1.2,-3.2389,2.0309,1244536,45395957.59,4502760000.0,2196888000.0,1904
2016-09-13,'300416,À’ ‘ ‘—È,37.05,38.5,36.51,37.45,37.64,-0.59,-1.5675,1.8635,1141947,42658544.47,4653480000.0,2270424000.0,2191
2016-09-12,'300416,À’ ‘ ‘—È,37.64,37.9,35.05,36.2,37.24,0.4,1.0741,3.0875,1892012,68455882.55,4727584000.0,2306579200.0,3482
2016-09-09,'300416,À’ ‘ ‘—È,37.24,41.31,37.01,39.3,39.31,-2.07,-5.2658,5.3712,3291474,128610028.76,4677344000.0,2282067200.0,6099
2016-09-08,'300416,À’ ‘ ‘—È,0.0,0.0,0.0,0.0,39.31,None,None,0.0,0,0.0,4937336000.0,2408916800.0,0
2016-09-07,'300416,À’ ‘ ‘—È,0.0,0.0,0.0,0.0,39.31,None,None,0.0,0,0.0,4937336000.0,2408916800.0,0
2016-09-06,'300416,À’ ‘ ‘—È,0.0,0.0,0.0,0.0,39.31,None,None,0.0,0,0.0,4937336000.0,2408916800.0,0
2016-09-05,'300416,À’ ‘ ‘—È,0.0,0.0,0.0,0.0,39.31,None,None,0.0,0,0.0,4937336000.0,2408916800.0,0
2016-09-02,'300416,À’ ‘ ‘—È,39.31,39.49,37.38,38.7,38.73,0.58,1.4975,4.5307,2776401,107379704.65,4937336000.0,2408916800.0,4479
2016-09-01,'300416,À’ ‘ ‘—È,38.73,39.2,35.05,36.97,36.94,1.79,4.8457,4.6907,2874481,109726471.88,4864488000.0,2373374400.0,4792
2016-08-31,'300416,À’ ‘ ‘—È,36.94,37.99,36.43,37.99,37.63,-0.69,-1.8336,2.8298,1734092,63971263.24,4639664000.0,2263683200.0,3051
2016-08-30,'300416,À’ ‘ ‘—È,37.63,38.27,37.3,37.62,37.5,0.13,0.3467,2.197,1346294,50861824.32,4726328000.0,2305966400.0,2187
2016-08-29,'300416,À’ ‘ ‘—È,37.5,39.55,37.5,38.99,39.28,-1.78,-4.5316,5.2199,3198768,122280559.94,4710000000.0,2298000000.0,4624
2016-08-26,'300416,À’ ‘ ‘—È,39.28,40.85,38.12,38.79,38.8,0.48,1.2371,5.1561,3159675,124899900.8,4933568000.0,2407078400.0,5647
2016-08-25,'300416,À’ ‘ ‘—È,38.8,39.73,37.51,38.8,39.56,-0.76,-1.9211,6.0507,3707898,142996271.67,4873280000.0,2377664000.0,5953
2016-08-24,'300416,À’ ‘ ‘—È,39.56,39.96,36.31,37.04,37.04,2.52,6.8035,8.4833,5198573,199553699.59,4968736000.0,2424236800.0,7845
2016-08-23,'300416,À’ ‘ ‘—È,37.04,38.8,35.59,35.6,35.82,1.22,3.4059,8.9652,5493867,204575321.4,4652224000.0,2269811200.0,7785
2016-08-22,'300416,À’ ‘ ‘—È,35.82,35.85,34.25,34.4,34.42,1.4,4.0674,6.7197,4117825,145429632.76,4498992000.0,2195049600.0,4880
2016-08-19,'300416,À’ ‘ ‘—È,34.42,35.6,34.42,35.31,35.25,-0.83,-2.3546,2.7139,1663068,58181097.44,4323152000.0,2109257600.0,2794
2016-08-18,'300416,À’ ‘ ‘—È,35.25,35.75,35.01,35.08,35.37,-0.12,-0.3393,3.0661,1878877,66268190.94,4427400000.0,2160120000.0,2628
2016-08-17,'300416,À’ ‘ ‘—È,35.37,35.94,34.71,35.25,35.4,-0.03,-0.0847,3.7265,2283583,80583352.1,4442472000.0,2167473600.0,3366
2016-08-16,'300416,À’ ‘ ‘—È,35.4,35.99,34.74,35.9,35.04,0.36,1.0274,7.111,4357648,154104765.47,4446240000.0,2169312000.0,5910
