ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ,³É½»±ÊÊý
2016-10-12,'600298,°²ç÷½ÍÄ¸,16.92,16.98,16.77,16.9,16.89,0.03,0.1776,0.6148,4984571,84327564.0,13943449555.6,13717369710.0,None
2016-10-11,'600298,°²ç÷½ÍÄ¸,16.89,16.99,16.78,16.94,16.94,-0.05,-0.2952,0.7688,6232834,105146662.0,13918727127.3,13693048132.5,None
2016-10-10,'600298,°²ç÷½ÍÄ¸,16.94,17.0,16.38,16.4,16.35,0.59,3.6086,1.0417,8445220,141583864.0,13959931174.4,13733584095.0,None
2016-09-30,'600298,°²ç÷½ÍÄ¸,16.35,16.46,16.17,16.32,16.33,0.02,0.1225,0.6675,5411798,88264284.0,13473723418.0,13255259737.5,None
2016-09-29,'600298,°²ç÷½ÍÄ¸,16.33,16.51,16.21,16.41,16.41,-0.08,-0.4875,0.7539,6112355,100011264.0,13457241799.2,13239045352.5,None
2016-09-28,'600298,°²ç÷½ÍÄ¸,16.41,16.52,16.25,16.42,16.28,0.13,0.7985,0.715,5797040,94967833.0,13523168274.6,13303902892.5,None
2016-09-27,'600298,°²ç÷½ÍÄ¸,16.28,16.35,16.08,16.1,16.21,0.07,0.4318,0.5666,4593750,74559641.0,13416037752.0,13198509390.0,None
2016-09-26,'600298,°²ç÷½ÍÄ¸,16.21,16.61,16.1,16.55,16.53,-0.32,-1.9359,0.8307,6734998,110172959.0,13358352086.0,13141759042.5,None
2016-09-23,'600298,°²ç÷½ÍÄ¸,16.53,16.84,16.49,16.83,16.78,-0.25,-1.4899,0.7563,6131271,101792815.0,13622057987.8,13401189202.5,None
2016-09-22,'600298,°²ç÷½ÍÄ¸,16.78,16.88,16.56,16.56,16.49,0.29,1.7586,0.9825,7965294,133466878.0,13828078223.5,13603869015.0,None
