»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ,≥…Ωª±  ˝
2016-10-12,'002141,»ÿ §≥¨Œ¢,28.67,28.78,28.3,28.69,28.8,-0.13,-0.4514,1.2788,2326014,66452295.86,9294457832.59,5214728960.0,2842
2016-10-11,'002141,»ÿ §≥¨Œ¢,28.8,28.88,28.53,28.73,28.78,0.02,0.0695,1.529,2781066,79757662.28,9336602217.6,5238374400.0,3101
2016-10-10,'002141,»ÿ §≥¨Œ¢,28.78,28.78,28.3,28.3,28.18,0.6,2.1292,2.1114,3840444,109752793.49,9330118466.06,5234736640.0,5329
2016-09-30,'002141,»ÿ §≥¨Œ¢,28.18,28.36,27.9,28.13,28.4,-0.22,-0.7746,1.3912,2530383,71067016.63,9135605919.86,5125603840.0,4032
2016-09-29,'002141,»ÿ §≥¨Œ¢,28.4,28.5,27.33,27.55,27.3,1.1,4.0293,1.8746,3409704,95564259.87,9206927186.8,5165619200.0,5165
2016-09-28,'002141,»ÿ §≥¨Œ¢,27.3,27.55,27.05,27.2,27.19,0.11,0.4046,0.8044,1463074,40054422.0,8850320852.1,4965542400.0,2237
2016-09-27,'002141,»ÿ §≥¨Œ¢,27.19,27.3,26.58,27.1,27.1,0.09,0.3321,1.3376,2432882,65654883.27,8814660218.63,4945534720.0,3273
2016-09-26,'002141,»ÿ §≥¨Œ¢,27.1,28.39,27.0,28.39,28.4,-1.3,-4.5775,2.0585,3744106,103051975.64,8785483336.7,4929164800.0,4829
2016-09-23,'002141,»ÿ §≥¨Œ¢,28.4,28.64,28.08,28.6,28.47,-0.07,-0.2459,1.0987,1998401,56661534.2,9206927186.8,5165619200.0,2673
2016-09-22,'002141,»ÿ §≥¨Œ¢,28.47,29.08,28.45,28.88,28.65,-0.18,-0.6283,1.2425,2260027,64965541.74,9229620317.19,5178351360.0,3075
2016-09-21,'002141,»ÿ §≥¨Œ¢,28.65,29.36,28.63,29.29,29.31,-0.66,-2.2518,1.6344,2972723,85799640.74,9287974081.05,5211091200.0,4104
2016-09-20,'002141,»ÿ §≥¨Œ¢,29.31,29.5,28.92,29.15,29.25,0.06,0.2051,1.5094,2745343,80359102.07,9501937881.87,5331137280.0,3669
2016-09-19,'002141,»ÿ §≥¨Œ¢,29.25,29.77,28.85,28.85,28.88,0.37,1.2812,2.2254,4047792,118614664.96,9482486627.25,5320224000.0,4954
2016-09-14,'002141,»ÿ §≥¨Œ¢,28.88,29.35,28.1,28.52,28.77,0.11,0.3823,2.0982,3816324,109965516.48,9362537223.76,5252925440.0,5741
2016-09-13,'002141,»ÿ §≥¨Œ¢,28.77,28.98,27.95,27.95,27.68,1.09,3.9379,2.4028,4370337,124164291.7,9326876590.29,5232917760.0,5924
2016-09-12,'002141,»ÿ §≥¨Œ¢,27.68,28.47,27.62,28.2,28.8,-1.12,-3.8889,2.0813,3785720,106119005.85,8973512131.36,5034659840.0,5829
2016-09-09,'002141,»ÿ §≥¨Œ¢,28.8,28.98,27.94,28.18,28.25,0.55,1.9469,3.3775,6143330,175187097.09,9336602217.6,5238374400.0,8134
2016-09-08,'002141,»ÿ §≥¨Œ¢,28.25,28.45,27.62,28.01,28.01,0.24,0.8568,3.8074,6925221,194215844.3,9158299050.25,5138336000.0,8596
2016-09-07,'002141,»ÿ §≥¨Œ¢,28.01,30.01,28.0,29.72,29.79,-1.78,-5.9752,4.7325,8607895,251130435.58,9080494031.77,5094682880.0,10264
2016-09-06,'002141,»ÿ §≥¨Œ¢,29.79,30.07,29.5,29.52,29.71,0.08,0.2693,3.1865,5795827,172519236.28,9657547918.83,5418443520.0,5638
2016-09-05,'002141,»ÿ §≥¨Œ¢,29.71,30.14,29.48,29.92,29.95,-0.24,-0.8013,2.115,3847010,114836591.45,9631612912.67,5403892480.0,5100
2016-09-02,'002141,»ÿ §≥¨Œ¢,29.95,30.07,29.45,29.7,29.8,0.15,0.5034,2.0381,3707053,110383888.86,9709417931.15,5447545600.0,4978
2016-09-01,'002141,»ÿ §≥¨Œ¢,29.8,30.44,29.8,30.28,30.32,-0.52,-1.715,2.2694,4127719,124346965.01,9660789794.6,5420262400.0,5748
2016-08-31,'002141,»ÿ §≥¨Œ¢,30.32,30.5,29.2,30.25,30.23,0.09,0.2977,4.0197,7311412,218924146.45,9829367334.64,5514844160.0,9136
2016-08-30,'002141,»ÿ §≥¨Œ¢,30.23,30.6,29.95,30.56,30.56,-0.33,-1.0798,3.2975,5997838,181520216.42,9800190452.71,5498474240.0,8715
2016-08-29,'002141,»ÿ §≥¨Œ¢,30.56,32.38,29.95,31.6,31.93,-1.37,-4.2906,5.7898,10531031,326087723.1,9907172353.12,5558497280.0,13953
2016-08-26,'002141,»ÿ §≥¨Œ¢,31.93,33.72,31.66,33.1,33.17,-1.24,-3.7383,8.1572,14837058,483831114.24,10351309333.6,5807683840.0,19127
2016-08-25,'002141,»ÿ §≥¨Œ¢,33.17,33.17,29.95,30.61,31.18,1.99,6.3823,11.5595,21025372,669268246.65,10753301929.1,6033224960.0,23233
2016-08-24,'002141,»ÿ §≥¨Œ¢,31.18,32.25,30.48,30.5,30.68,0.5,1.6297,7.9323,14427968,456322199.69,10108168650.9,5671267840.0,18098
2016-08-23,'002141,»ÿ §≥¨Œ¢,30.68,31.48,29.78,30.18,30.95,-0.27,-0.8724,6.55,11913751,364224353.66,9946074862.36,5580323840.0,15294
2016-08-22,'002141,»ÿ §≥¨Œ¢,30.95,35.0,30.67,33.8,32.8,-1.85,-5.6402,13.7919,25085743,828380631.53,10033605508.1,5629433600.0,31366
2016-08-19,'002141,»ÿ §≥¨Œ¢,32.8,33.8,30.73,30.85,30.83,1.97,6.3899,10.7217,19501489,628696183.47,10633352525.6,5965926400.0,19551
2016-08-18,'002141,»ÿ §≥¨Œ¢,30.83,30.95,30.01,30.4,30.71,0.12,0.3908,4.5854,8340223,254669306.6,9994702998.91,5607607040.0,8873
2016-08-17,'002141,»ÿ §≥¨Œ¢,30.71,31.33,29.58,29.6,29.98,0.73,2.435,5.7766,10506940,322467783.62,9955800489.67,5585780480.0,10816
2016-08-16,'002141,»ÿ §≥¨Œ¢,29.98,30.18,29.05,29.18,29.35,0.63,2.1465,4.6242,8410800,248677332.17,9719143558.46,5453002240.0,9456
2016-08-15,'002141,»ÿ §≥¨Œ¢,29.35,29.82,28.02,28.51,28.09,1.26,4.4856,4.9595,9020689,261322481.77,9514905384.95,5338412800.0,10036
2016-08-12,'002141,»ÿ §≥¨Œ¢,28.09,28.1,27.45,27.45,27.61,0.48,1.7385,1.6709,3039242,84466144.94,9106429037.93,5109233920.0,3385
2016-08-11,'002141,»ÿ §≥¨Œ¢,27.61,28.32,27.4,27.4,27.63,-0.02,-0.0724,2.1657,3939079,109982524.38,8950819000.97,5021927680.0,4991
2016-08-10,'002141,»ÿ §≥¨Œ¢,27.63,28.22,27.6,27.71,27.87,-0.24,-0.8611,1.9902,3619993,100742090.4,8957302752.51,5025565440.0,4317
2016-08-09,'002141,»ÿ §≥¨Œ¢,27.87,28.5,26.5,26.55,26.58,1.29,4.8533,3.7766,6869231,190443552.07,9035107770.99,5069218560.0,7602
2016-08-08,'002141,»ÿ §≥¨Œ¢,26.58,26.77,26.22,26.39,26.12,0.46,1.7611,2.1202,3856443,102194282.86,8616905796.66,4834583040.0,3877
2016-08-05,'002141,»ÿ §≥¨Œ¢,26.12,26.88,26.12,26.73,26.97,-0.85,-3.1516,1.9762,3594391,95184810.57,8467779511.24,4750914560.0,3177
2016-08-04,'002141,»ÿ §≥¨Œ¢,26.97,27.17,26.53,26.74,26.72,0.25,0.9356,1.4057,2556881,68829214.66,8743338951.69,4905519360.0,2862
2016-08-03,'002141,»ÿ §≥¨Œ¢,26.72,26.99,26.47,26.82,27.03,-0.31,-1.1469,1.5347,2791416,74571350.73,8662292057.44,4860047360.0,3287
2016-08-02,'002141,»ÿ §≥¨Œ¢,27.03,27.39,25.9,26.17,26.27,0.76,2.893,2.582,4696425,126307433.95,8762790206.31,4916432640.0,4487
2016-08-01,'002141,»ÿ §≥¨Œ¢,26.27,26.47,25.69,26.0,26.07,0.2,0.7672,2.2711,4130828,108241748.26,8516407647.79,4778197760.0,3552
2016-07-29,'002141,»ÿ §≥¨Œ¢,26.07,26.89,25.82,26.46,26.46,-0.39,-1.4739,2.5711,4676513,122180082.11,8451570132.39,4741820160.0,4080
2016-07-28,'002141,»ÿ §≥¨Œ¢,26.46,27.49,26.16,27.01,27.08,-0.62,-2.2895,2.2955,4175207,111095167.73,8578003287.42,4812756480.0,4434
2016-07-27,'002141,»ÿ §≥¨Œ¢,27.08,28.64,26.7,28.45,28.69,-1.61,-5.6117,3.0292,5509666,152132590.33,8778999585.16,4925527040.0,5887
2016-07-26,'002141,»ÿ §≥¨Œ¢,28.69,28.85,28.45,28.65,28.65,0.04,0.1396,1.4279,2597264,74309562.67,9300941584.13,5218366720.0,3041
2016-07-25,'002141,»ÿ §≥¨Œ¢,28.65,29.34,28.48,29.33,29.33,-0.68,-2.3184,1.8448,3355407,96558693.51,9287974081.05,5211091200.0,4071
2016-07-22,'002141,»ÿ §≥¨Œ¢,29.33,29.68,28.9,29.35,29.55,-0.22,-0.7445,1.3512,2457742,71973446.42,9508421633.41,5334775040.0,3017
2016-07-21,'002141,»ÿ §≥¨Œ¢,29.55,30.04,29.37,29.58,29.4,0.15,0.5102,2.2428,4079403,121138737.91,9579742900.35,5374790400.0,4994
2016-07-20,'002141,»ÿ §≥¨Œ¢,29.4,29.79,29.23,29.5,29.75,-0.35,-1.1765,2.2737,4135618,121879601.87,9531114763.8,5347507200.0,4506
2016-07-19,'002141,»ÿ §≥¨Œ¢,29.75,29.93,28.48,28.84,28.66,1.09,3.8032,3.7098,6747595,197453289.47,9644580415.75,5411168000.0,6765
2016-07-18,'002141,»ÿ §≥¨Œ¢,28.66,29.6,28.61,29.59,29.5,-0.84,-2.8475,3.0252,5502536,159310571.28,9291215956.82,5212910080.0,5058
2016-07-15,'002141,»ÿ §≥¨Œ¢,29.5,30.37,29.35,30.0,30.15,-0.65,-2.1559,2.7828,5061646,150420185.4,9563533521.5,5365696000.0,4999
2016-07-14,'002141,»ÿ §≥¨Œ¢,30.15,30.27,29.7,30.1,30.33,-0.18,-0.5935,1.9387,3526185,105554379.22,9774255446.55,5483923200.0,4533
2016-07-13,'002141,»ÿ §≥¨Œ¢,30.33,30.77,29.23,30.1,30.07,0.26,0.8646,3.1599,5747391,173785081.29,9832609210.41,5516663040.0,6931
2016-07-12,'002141,»ÿ §≥¨Œ¢,30.07,31.97,28.66,31.23,31.84,-1.77,-5.559,7.0446,12813313,385087819.35,9748320440.39,5469372160.0,12024
2016-07-11,'002141,»ÿ §≥¨Œ¢,31.84,34.1,31.69,34.1,35.21,-3.37,-9.5711,10.4053,18925928,607680684.93,10322132451.7,5791313920.0,11225
2016-07-08,'002141,»ÿ §≥¨Œ¢,35.21,35.3,34.1,34.59,34.91,0.3,0.8594,2.8666,5214055,181086018.44,11414644586.2,6404276480.0,3164
2016-07-07,'002141,»ÿ §≥¨Œ¢,34.91,35.5,33.88,34.4,34.96,-0.05,-0.143,4.0261,7322942,254826344.33,11317388313.1,6349710080.0,4946
2016-07-06,'002141,»ÿ §≥¨Œ¢,34.96,35.0,32.73,33.0,33.65,1.31,3.893,5.26,9567311,326264964.73,11333597691.9,6358804480.0,5129
2016-07-05,'002141,»ÿ §≥¨Œ¢,33.65,33.98,31.0,31.5,31.07,2.58,8.3038,4.2713,7768968,253072163.16,10908911966.0,6120531200.0,5283
2016-07-04,'002141,»ÿ §≥¨Œ¢,31.07,31.58,29.71,30.0,30.0,1.07,3.5667,3.4459,6267663,194029458.14,10072508017.4,5651260160.0,3282
2016-07-01,'002141,»ÿ §≥¨Œ¢,30.0,30.5,29.85,30.1,30.2,-0.2,-0.6623,1.0768,1958603,58819710.38,9725627310.0,5456640000.0,1482
2016-06-30,'002141,»ÿ §≥¨Œ¢,30.2,30.56,29.4,29.61,29.54,0.66,2.2343,2.4512,4458395,134096011.01,9790464825.4,5493017600.0,2961
2016-06-29,'002141,»ÿ §≥¨Œ¢,29.54,30.65,29.52,29.8,30.12,-0.58,-1.9256,1.7431,3170498,95088723.7,9576501024.58,5372971520.0,2620
2016-06-28,'002141,»ÿ §≥¨Œ¢,30.12,30.15,29.0,29.03,29.53,0.59,1.998,3.0533,5553515,165066937.41,9764529819.24,5478466560.0,3768
2016-06-27,'002141,»ÿ §≥¨Œ¢,29.53,29.93,27.48,27.77,27.8,1.73,6.223,4.5633,8300145,241354930.62,9573259148.81,5371152640.0,5676
2016-06-24,'002141,»ÿ §≥¨Œ¢,27.8,27.8,25.85,27.11,27.36,0.44,1.6082,2.1845,3973407,107642837.14,9012414640.6,5056486400.0,3027
2016-06-23,'002141,»ÿ §≥¨Œ¢,27.36,27.95,26.82,26.86,27.15,0.21,0.7735,1.5154,2756256,75560112.87,8869772106.72,4976455680.0,2404
2016-06-22,'002141,»ÿ §≥¨Œ¢,27.15,27.3,26.72,27.15,26.98,0.17,0.6301,0.8139,1480403,39970926.42,8801692715.55,4938259200.0,1485
2016-06-21,'002141,»ÿ §≥¨Œ¢,26.98,27.67,26.85,27.24,27.29,-0.31,-1.1359,1.3818,2513289,68247142.08,8746580827.46,4907338240.0,2465
2016-06-20,'002141,»ÿ §≥¨Œ¢,27.29,27.74,25.72,25.9,25.81,1.48,5.7342,2.3552,4283894,115722287.89,8847078976.33,4963723520.0,3990
2016-06-17,'002141,»ÿ §≥¨Œ¢,25.81,26.0,25.31,25.31,25.68,0.13,0.5062,0.578,1051238,27089209.1,8367281362.37,4694529280.0,1072
2016-06-16,'002141,»ÿ §≥¨Œ¢,25.68,26.56,25.61,25.99,26.18,-0.5,-1.9099,0.7767,1412654,36451310.21,8325136977.36,4670883840.0,1526
2016-06-15,'002141,»ÿ §≥¨Œ¢,26.18,26.43,25.2,25.25,25.52,0.66,2.5862,0.5367,976119,25451572.07,8487230765.86,4761827840.0,1165
2016-06-14,'002141,»ÿ §≥¨Œ¢,25.52,26.18,25.44,25.73,25.89,-0.37,-1.4291,0.5438,989019,25454341.13,8273266965.04,4641781760.0,1360
2016-06-13,'002141,»ÿ §≥¨Œ¢,25.89,27.3,25.88,26.48,26.77,-0.88,-3.2873,0.7687,1398157,37185165.73,8393216368.53,4709080320.0,1523
2016-06-08,'002141,»ÿ §≥¨Œ¢,26.77,26.89,26.14,26.2,26.4,0.37,1.4015,0.5901,1073402,28521703.73,8678501436.29,4869141760.0,1092
2016-06-07,'002141,»ÿ §≥¨Œ¢,26.4,26.95,26.33,26.76,26.79,-0.39,-1.4558,0.5377,977954,25865541.23,8558552032.8,4801843200.0,1398
2016-06-06,'002141,»ÿ §≥¨Œ¢,26.79,27.9,26.6,26.79,26.9,-0.11,-0.4089,0.6351,1155207,31154831.53,8684985187.83,4872779520.0,1472
2016-06-03,'002141,»ÿ §≥¨Œ¢,26.9,27.27,26.3,27.1,26.82,0.08,0.2983,1.1213,2039441,54212019.75,8720645821.3,4892787200.0,2160
2016-06-02,'002141,»ÿ §≥¨Œ¢,26.82,27.49,25.8,26.01,26.0,0.82,3.1538,1.5903,2892525,77747934.93,8694710815.14,4878236160.0,2852
2016-06-01,'002141,»ÿ §≥¨Œ¢,26.0,26.24,25.78,25.99,25.83,0.17,0.6581,1.0127,1842011,47877349.37,8428877002.0,4729088000.0,1830
