ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ,³É½»±ÊÊý
2016-10-12,'002154,±¨ Ï² Äñ,4.76,4.77,4.73,4.75,4.77,-0.01,-0.2096,0.8976,10520121,49979694.56,5578809202.4,5578809202.4,2649
2016-10-11,'002154,±¨ Ï² Äñ,4.77,4.78,4.74,4.77,4.76,0.01,0.2101,1.1102,13012095,61942308.34,5590529389.8,5590529389.8,3350
2016-10-10,'002154,±¨ Ï² Äñ,4.76,4.77,4.7,4.7,4.69,0.07,1.4925,1.1453,13423023,63593435.87,5578809202.4,5578809202.4,3787
2016-09-30,'002154,±¨ Ï² Äñ,4.69,4.7,4.65,4.66,4.67,0.02,0.4283,0.6131,7186090,33624819.08,5496767890.6,5496767890.6,2155
2016-09-29,'002154,±¨ Ï² Äñ,4.67,4.69,4.65,4.66,4.66,0.01,0.2146,0.6088,7135402,33329634.32,5473327515.8,5473327515.8,2087
2016-09-28,'002154,±¨ Ï² Äñ,4.66,4.69,4.64,4.68,4.68,-0.02,-0.4274,0.5406,6335633,29513243.72,5461607328.4,5461607328.4,2098
2016-09-27,'002154,±¨ Ï² Äñ,4.68,4.68,4.63,4.66,4.66,0.02,0.4292,0.6808,7979377,37165602.51,5485047703.2,5485047703.2,2974
2016-09-26,'002154,±¨ Ï² Äñ,4.66,4.72,4.64,4.72,4.72,-0.06,-1.2712,0.9216,10800795,50496089.38,5461607328.4,5461607328.4,3787
2016-09-23,'002154,±¨ Ï² Äñ,4.72,4.75,4.71,4.74,4.74,-0.02,-0.4219,0.5412,6342938,29988588.74,5531928452.8,5531928452.8,2102
2016-09-22,'002154,±¨ Ï² Äñ,4.74,4.77,4.73,4.75,4.73,0.01,0.2114,0.6553,7680501,36455058.73,5555368827.6,5555368827.6,2398
2016-09-21,'002154,±¨ Ï² Äñ,4.73,4.75,4.71,4.71,4.73,0.0,0.0,0.5699,6679250,31618946.5,5543648640.2,5543648640.2,2081
2016-09-20,'002154,±¨ Ï² Äñ,4.73,4.75,4.72,4.74,4.74,-0.01,-0.211,0.6875,8057200,38115115.0,5543648640.2,5543648640.2,2156
2016-09-19,'002154,±¨ Ï² Äñ,4.74,4.74,4.7,4.71,4.71,0.03,0.6369,0.781,9153237,43283214.73,5555368827.6,5555368827.6,2349
2016-09-14,'002154,±¨ Ï² Äñ,4.71,4.76,4.67,4.7,4.71,0.0,0.0,1.0166,11914460,56066745.4,5520208265.4,5520208265.4,3214
2016-09-13,'002154,±¨ Ï² Äñ,4.71,4.73,4.68,4.73,4.69,0.02,0.4264,0.8822,10340083,48649758.1,5520208265.4,5520208265.4,3130
2016-09-12,'002154,±¨ Ï² Äñ,4.69,4.8,4.68,4.79,4.85,-0.16,-3.299,1.6721,19597170,92805408.3,5496767890.6,5496767890.6,6457
2016-09-09,'002154,±¨ Ï² Äñ,4.85,4.93,4.84,4.91,4.91,-0.06,-1.222,1.2935,15160350,74160213.81,5684290889.0,5684290889.0,3879
2016-09-08,'002154,±¨ Ï² Äñ,4.91,4.92,4.86,4.87,4.87,0.04,0.8214,1.1702,13715035,67202782.16,5754612013.4,5754612013.4,4255
2016-09-07,'002154,±¨ Ï² Äñ,4.87,4.92,4.85,4.87,4.88,-0.01,-0.2049,1.4345,16813028,82094844.86,5707731263.8,5707731263.8,4440
2016-09-06,'002154,±¨ Ï² Äñ,4.88,4.88,4.79,4.83,4.85,0.03,0.6186,1.2362,14488789,70187711.98,5719451451.2,5719451451.2,4313
2016-09-05,'002154,±¨ Ï² Äñ,4.85,4.95,4.78,4.79,4.78,0.07,1.4644,1.3743,16106559,78159391.41,5684290889.0,5684290889.0,4770
2016-09-02,'002154,±¨ Ï² Äñ,4.78,4.8,4.74,4.77,4.78,0.0,0.0,0.907,10630542,50734510.33,5602249577.2,5602249577.2,3305
2016-09-01,'002154,±¨ Ï² Äñ,4.78,4.85,4.78,4.84,4.84,-0.06,-1.2397,0.9097,10661365,51349963.51,5602249577.2,5602249577.2,3376
2016-08-31,'002154,±¨ Ï² Äñ,4.84,4.88,4.82,4.86,4.85,-0.01,-0.2062,0.668,7828815,37862090.69,5672570701.6,5672570701.6,2501
2016-08-30,'002154,±¨ Ï² Äñ,4.85,4.89,4.82,4.83,4.83,0.02,0.4141,0.965,11310522,54940321.31,5684290889.0,5684290889.0,3690
2016-08-29,'002154,±¨ Ï² Äñ,4.83,4.87,4.78,4.82,4.81,0.02,0.4158,1.066,12493185,60305834.97,5660850514.2,5660850514.2,3971
2016-08-26,'002154,±¨ Ï² Äñ,4.81,4.85,4.8,4.81,4.81,0.0,0.0,1.004,11767641,56743954.31,5637410139.4,5637410139.4,3794
2016-08-25,'002154,±¨ Ï² Äñ,4.81,4.89,4.78,4.89,4.9,-0.09,-1.8367,1.6881,19784369,95253280.84,5637410139.4,5637410139.4,6245
2016-08-24,'002154,±¨ Ï² Äñ,4.9,4.96,4.88,4.92,4.92,-0.02,-0.4065,1.3473,15790199,77585394.04,5742891826.0,5742891826.0,4556
2016-08-23,'002154,±¨ Ï² Äñ,4.92,4.95,4.87,4.9,4.96,-0.04,-0.8065,2.2447,26307732,129167034.67,5766332200.8,5766332200.8,8295
2016-08-22,'002154,±¨ Ï² Äñ,4.96,5.17,4.84,4.86,4.85,0.11,2.268,3.9172,45910006,228748045.24,5813212950.4,5813212950.4,14050
2016-08-19,'002154,±¨ Ï² Äñ,4.85,4.88,4.83,4.85,4.86,-0.01,-0.2058,0.9189,10769234,52223757.14,5684290889.0,5684290889.0,3420
2016-08-18,'002154,±¨ Ï² Äñ,4.86,4.93,4.82,4.83,4.84,0.02,0.4132,1.5963,18708928,91140272.72,5696011076.4,5696011076.4,5825
2016-08-17,'002154,±¨ Ï² Äñ,4.84,4.85,4.8,4.84,4.84,0.0,0.0,1.1619,13618218,65741835.76,5672570701.6,5672570701.6,4048
2016-08-16,'002154,±¨ Ï² Äñ,4.84,4.85,4.81,4.84,4.83,0.01,0.207,1.3649,15997355,77264505.67,5672570701.6,5672570701.6,5037
2016-08-15,'002154,±¨ Ï² Äñ,4.83,4.85,4.73,4.75,4.75,0.08,1.6842,1.8497,21679416,104056349.13,5660850514.2,5660850514.2,6829
2016-08-12,'002154,±¨ Ï² Äñ,4.75,4.79,4.67,4.68,4.69,0.06,1.2793,0.9822,11511959,54318448.39,5567089015.0,5567089015.0,4036
2016-08-11,'002154,±¨ Ï² Äñ,4.69,4.74,4.68,4.73,4.74,-0.05,-1.0549,0.852,9985051,47040430.23,5496767890.6,5496767890.6,3287
2016-08-10,'002154,±¨ Ï² Äñ,4.74,4.77,4.73,4.76,4.77,-0.03,-0.6289,0.7948,9315396,44267830.15,5555368827.6,5555368827.6,2899
2016-08-09,'002154,±¨ Ï² Äñ,4.77,4.78,4.72,4.73,4.74,0.03,0.6329,1.0711,12552966,59623316.87,5590529389.8,5590529389.8,3674
2016-08-08,'002154,±¨ Ï² Äñ,4.74,4.74,4.65,4.7,4.7,0.04,0.8511,0.7901,9260703,43538803.77,5555368827.6,5555368827.6,2980
2016-08-05,'002154,±¨ Ï² Äñ,4.7,4.73,4.7,4.72,4.73,-0.03,-0.6342,0.6687,7836900,36912658.0,5508488078.0,5508488078.0,2561
2016-08-04,'002154,±¨ Ï² Äñ,4.73,4.73,4.69,4.71,4.73,0.0,0.0,0.6096,7144186,33671240.08,5543648640.2,5543648640.2,2715
2016-08-03,'002154,±¨ Ï² Äñ,4.73,4.74,4.67,4.69,4.71,0.02,0.4246,0.8133,9532310,44882528.76,5543648640.2,5543648640.2,3429
2016-08-02,'002154,±¨ Ï² Äñ,4.71,4.71,4.66,4.66,4.68,0.03,0.641,0.5917,6934547,32476367.75,5520208265.4,5520208265.4,3207
2016-08-01,'002154,±¨ Ï² Äñ,4.68,4.71,4.63,4.7,4.71,-0.03,-0.6369,1.0805,12663422,59024264.05,5485047703.2,5485047703.2,4838
2016-07-29,'002154,±¨ Ï² Äñ,4.71,4.76,4.7,4.76,4.75,-0.04,-0.8421,0.9133,10704257,50509060.96,5520208265.4,5520208265.4,4218
2016-07-28,'002154,±¨ Ï² Äñ,4.75,4.78,4.7,4.75,4.77,-0.02,-0.4193,1.3311,15600599,73876085.8,5567089015.0,5567089015.0,5858
2016-07-27,'002154,±¨ Ï² Äñ,4.77,4.97,4.7,4.97,4.96,-0.19,-3.8306,2.5405,29775019,143579819.97,5590529389.8,5590529389.8,9785
2016-07-26,'002154,±¨ Ï² Äñ,4.96,4.96,4.88,4.89,4.91,0.05,1.0183,1.7362,20348979,100310503.86,5813212950.4,5813212950.4,4791
2016-07-25,'002154,±¨ Ï² Äñ,4.91,4.94,4.86,4.88,4.88,0.03,0.6148,1.5957,18701544,91738190.34,5754612013.4,5754612013.4,5081
2016-07-22,'002154,±¨ Ï² Äñ,4.88,4.93,4.87,4.91,4.92,-0.04,-0.813,1.2466,14610015,71506382.68,5719451451.2,5719451451.2,4699
2016-07-21,'002154,±¨ Ï² Äñ,4.92,4.95,4.9,4.91,4.91,0.01,0.2037,1.3088,15338883,75575328.76,5766332200.8,5766332200.8,4286
2016-07-20,'002154,±¨ Ï² Äñ,4.91,4.95,4.9,4.95,4.95,-0.04,-0.8081,1.1573,13564143,66817985.7,5754612013.4,5754612013.4,3543
2016-07-19,'002154,±¨ Ï² Äñ,4.95,4.95,4.89,4.9,4.92,0.03,0.6098,1.1585,13577362,66803715.31,5801492763.0,5801492763.0,4012
2016-07-18,'002154,±¨ Ï² Äñ,4.92,4.97,4.89,4.96,4.98,-0.06,-1.2048,1.5311,17944586,88385031.69,5766332200.8,5766332200.8,5592
2016-07-15,'002154,±¨ Ï² Äñ,4.98,5.07,4.97,5.03,5.04,-0.06,-1.1905,1.5597,18280521,91540449.84,5836653325.2,5836653325.2,5669
2016-07-14,'002154,±¨ Ï² Äñ,5.04,5.05,4.97,5.02,5.0,0.04,0.8,2.376,27846855,139445519.42,5906974449.6,5906974449.6,7317
2016-07-13,'002154,±¨ Ï² Äñ,5.0,5.01,4.96,4.97,4.96,0.04,0.8065,2.348,27519501,137232060.63,5860093700.0,5860093700.0,8251
2016-07-12,'002154,±¨ Ï² Äñ,4.96,4.96,4.88,4.92,4.91,0.05,1.0183,2.1118,24750748,121798468.62,5813212950.4,5813212950.4,6609
2016-07-11,'002154,±¨ Ï² Äñ,4.92,4.98,4.89,4.9,4.9,0.02,0.4082,2.0279,23767415,117348655.95,5766332200.8,5766332200.8,6598
2016-07-08,'002154,±¨ Ï² Äñ,4.9,4.92,4.86,4.91,4.92,-0.02,-0.4065,1.3023,15263487,74677585.95,5742891826.0,5742891826.0,4397
2016-07-07,'002154,±¨ Ï² Äñ,4.92,4.95,4.86,4.94,4.95,-0.03,-0.6061,1.85,21682355,106460820.12,5766332200.8,5766332200.8,6370
2016-07-06,'002154,±¨ Ï² Äñ,4.95,4.95,4.89,4.91,4.92,0.03,0.6098,2.1,24612695,120978839.06,5801492763.0,5801492763.0,7020
